39462777
39462720
39462710
39462708
39462698
39462695
39462552
39462531
39462499
39462488
39462438
39462435
39462419
39462405
39462344
39462336
39462327
39462324
39462323
39462293
39462271
39462255
39462252
39462224
39462218
39462214
39462162
39462072
39462036
39461896
39461890
39461865
39461861
39461857
39461851
39461824
39461807
39461793
39461748
39461744
39461741
39461727
39461620
39461594
39461520
39461516
39461458
39461456
39461452
39461430
39461420
39461419
39461411
39461377
39461305
39461303
39461297
39461280
39461279
39461271
39461253
39461251
39461235
39461229
39461190
39461189
39461172
39461166
39461141
39461137
39461120
39461107
39461088
39461046
39460928
39460903
39460895
39460822
39460805
39460797
39460789
39460786
39460783
39460754
39460724
39460688
39460680
39460649
39460636
39460622
39460613
39460586
39460573
39460567
39460559
39460558
39460555
39460554
39460548
39460538
39460536
39460529
39460524
39460522
39460502
39460483
39460478
39460458
39460409
39460372
39460361
39460345
39460318
39460297
39460261
39460251
39460218
39460012
39459993
39459885
39459881
39459871
39459861
39459851
39459836
39459758
39459715
39459601
39459598
39459592
39459591
39459587
39459550
39459549
39459527
39459517
39459515
39459496
39459486
39459482
39459470
39459458
39459452
39459433
39459416
39459358
39459357
39459306
39459258
39459239
39459201
39459186
39459107
39459070
39459055
39458963
39458890
39458671
39458650
39458614
39458606
39458571
39458564
39458563
39458561
39458560
39458528
39458517
39458509
39458489
39458480
39458461
39458450
39458436
39458415
39458274
39458265
39458239
39458232
39458215
39458193
39458190
39458188
39458172
39458149
39458136
39458134
39458119
39458110
39458104
39458099
39458093
39458083
39458081
39458078
39458057
39458039
39458026
39458023
39458010
39457989
39457987
39457966
39457961
39457866
39457826
39457814
39457811
39457800
39457791
39457770
39457766
39457733
39457727
39457724
39457702
39457676
39457674
39457667
39457647
39457640
39457636
39457629
39457627
39457623
39457618
39457594
39457579
39457565
39457530
39457519
39457495
39457470
39457433
39457429
39457394
39457381
39457373
39457328
39457320
39457305
39457298
39457297
39457294
39457293
39457273
39457247
39457243
39457238
39457233
39457187
39457185
39457175
39457174
39457167
39457162
39457145
39457132
39457008
39456983
39456961
39456932
39456887
39456788
39456775
39456774
39456752
39456742
39456704
39456661
39456645
39456600
39456592
39456591
39456586
39456573
39456550
39456526
39456486
39456414
39456412
39456281
39456253
39456216
39456107
39456055
39456050
39456049
39456045
39456002
39455988
39455981
39455969
39455954
39455937
39455930
39455887
39455883
39455734
39455660
39455546
39455533
39455515
39455508
39455488
39455463
39455435
39455408
39455368
39455344
39455341
39455339
39455331
39455324
39455291
39455267
39455196
39455195
39455170
39455086
39455014
39455002
39454933
39454850
39454818
39454773
39454772
39454752
39454739
39454738
39454723
39454674
39454548
39454538
39454520
39454518
39454461
39454454
39454445
39454432
39454308
39454291
39454286
39454278
39454269
39454228
39454187
39454112
39454099
39454094
39454085
39454078
39454039
39453983
39453977
39453955
39453940
39453928
39453915
39453891
39453866
39453834
39453696
39453693
39453692
39453674
39453652
39453647
39453600
39453578
39453541
39453532
39453529
39453523
39453520
39453515
39453507
39453485
39453468
39453408
39453403
39453318
39453310
39453301
39453298
39453286
39453257
39453245
39453239
39453219
39453175
39453156
39453119
39453114
39453110
39453069
39453056
39453052
39453031
39453029
39452942
39452930
39452923
39452918
39452869
39452816
39452808
39452804
39452777
39452772
39452757
39452697
39452637
39452606
39452605
39452589
39452568
39452560
39452547
39452539
39452535
39452496
39452490
39452486
39452482
39452471
39452469
39452463
39452462
39452459
39452451
39452443
39452439
39452430
39452318
39452303
39452280
39452249
39452244
39452242
39452238
39452231
39452224
39452176
39452174
39452143
39452122
39452086
39452082
39452071
39452048
39452045
39452043
39452039
39452034
39452015
39452009
39451873
39451872
39451782
39451774
39451773
39451764
39451746
39451734
39451635
39451622
39451558
39451539
39451513
39451512
39451482
39451475
39451456
39451455
39451454
39451452
39451448
39451447
39451436
39451432
39451420
39451401
39451386
39451368
39451345
39451329
39451287
39451224
39451186
39451163
39451139
39451133
39451131
39451108
39451074
39451064
39451060
39451057
39451055
39451042
39451019
39450933
39450928
39450920
39450914
39450896
39450893
39450888
39450874
39450872
39450801
39450765
39450757
39450744
39450722
39450675
39450665
39450664
39450647
39450635
39450632
39450631
39450622
39450618
39450582
39450577
39450569
39450535
39450519
39450508
39450472
39450460
39450459
39450446
39450412
39450391
39450380
39450376
39450363
39450324
39450316
39450308
39450289
39450270
39450262
39450236
39450228
39450227
39450218
39450213
39450111
39450108
39450107
39450104
39450096
39450048
39450040
39450039
39450019
39450017
39450005
39449994
39449980
39449973
39449971
39449969
39449965
39449936
39449933
39449931
39449923
39449910
39449898
39449897
39449894
39449874
39449866
39449855
39449843
39449838
39449821
39449776
39449766
39449754
39449720
39449666
39449659
39449618
39449616
39449590
39449558
39449556
39449555
39449554
39449549
39449539
39449518
39449486
39449475
39449471
39449459
39449456
39449453
39449446
39449443
39449437
39449376
39449359
39449332
39449330
39449322
39449269
39449181
39449179
39449167
39449151
39449130
39449116
39449114
39449101
39449094
39449093
39449080
39449064
39449057
39449051
39449045
39449037
39449036
39449020
39448975
39448963
39448954
39448953
39448951
39448948
39448946
39448871
39448870
39448814
39448812
39448810
39448806
39448745
39448737
39448627
39448595
39448589
39448460
39448450
39448432
39448428
39448413
39448410
39448404
39448383
39448381
39448373
39448352
39448277
39448273
39448257
39448224
39448215
39448214
39448213
39448211
39448210
39448081
39448011
39448006
39448004
39447996
39447976
39447940
39447888
39447866
39447849
39447821
